tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
'1897076035067560089',"Thank you to @realDonaldTrump for record breaking recruiting numbers! 

And great work @OfficialCSAF &amp; @usairforce…",en,Tweet,123,14268,2203,277,279244,2025-03-04 19:05:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1896710791627165775',"RT @LucasFoxNews: BREAKING: The United States is pausing all U.S. military aid to Ukraine until President Trump determines the Ukrainians show a commitment to good faith peace negotiations, a senior Trump administration official tells Fox News. 

""This is not permanent termination of aid, it's a pause,"" the official emphasized. ""The orders are going out right now.""

The official said this is in response to Ukrainian President Zelensky's conduct over the last week.",en,Retweet,238,7850,1382,789,1625997,2025-03-03 18:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1896680439202685304',"RT @JenniferJJacobs: Cybersecurity operations related to Russia continue, per people familiar with the actions. @SecDef Hegseth last month ordered US Cyber Command to temporarily pause some provocative offensive actions against Russia ahead of negotiations on the Ukraine war, per sources. Dem and GOP admins have in the past during sensitive talks paused certain operations. US cyber teams continue to prioritize threats from Russia and other actors, and planning and strategizing for future operations never paused, sources told me.
NSC spokesman Brian Hughes declined to comment on specific orders or specific cyber intelligence or operations. ""There's absolutely a steadfast commitment from President Trump, National Security Advisor Waltz and and the entire administration that America's safety and our national security are never going to be compromised,"" Hughes said. @CBSNews",en,Retweet,35,809,168,37,136218,2025-03-03 16:53:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1896706407166337227',RT @DODResponse: Chief Pentagon Spokesman Sean Parnell on initial @DOGE findings at the DOD. https://t.co/cqybKFcEdw,en,Retweet,1222,21891,5355,1160,20357076,2025-03-03 18:37:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1896706248302645248/vid/avc1/1080x1350/lPDPkLTehfV3BAOS.mp4?tag=16
'1896694051027787927',"RT @USArmy: Fort Moore will be renamed to Fort Benning in honor of Cpl. Fred G. Benning, a Distinguished Service Cross (DSC) recipient. @SecDef. Follow here for more updates. 

https://t.co/DVTvIEoqsI https://t.co/3i5Yovv3Jk",en,Retweet,148,8261,1181,411,317001,2025-03-03 17:47:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.army.mil/article/283484,photo,https://pbs.twimg.com/media/GlJpL1dXwAAf82T.jpg
'1896649118220796303',"RT @DODResponse: BENNING IS BACK!!

🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/1hOIM3p582",en,Retweet,153,7665,1129,437,590807,2025-03-03 14:49:22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GlJAUbPWUAA7kai.jpg
'1896279104535904726',"RT @elonmusk: Much appreciated @SecDef Hegseth! 
🫡 🇺🇸
 https://t.co/Ll3ctnoLlx",en,Retweet,6129,147732,21473,4988,16714516,2025-03-02 14:19:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1896268204873220096/vid/avc1/1920x1080/JzpPVAHuDCDjoABN.mp4?tag=16
'1896284324615602222',@HillaryClinton https://t.co/2W9Wp3LwR1,qme,Reply,1375,83767,10933,4219,2312378,2025-03-02 14:39:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GlD0ivGXUAA301n.jpg
'1895981641207775274',"RT @Forsvarsdep: Statement from Minister of Defence Tore O. Sandvik on reports concerning naval support

(1/3)

https://t.co/PkoyfkRxXx",en,Retweet,223,2046,482,214,567924,2025-03-01 18:37:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.regjeringen.no/en/aktuelt/statement-from-minister-of-defence-tore-o.-sandvik-on-recent-reports-concerning-naval-support/id3090130/,,
'1895981648048791839',RT @Forsvarsdep: I can confirm that all requested support has been provided. The U.S. and Norway maintain a close and strong defense cooperation. American forces will continue to receive the supply and support they require from Norway. 🇳🇴🇺🇸 (3/3),en,Retweet,58,2745,395,116,209879,2025-03-01 18:37:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1895981644647186504',RT @Forsvarsdep: - We have seen reports raising concerns about support for US Navy vessels in Norway. This is not in line with the Norwegian government’s policy. (2/3),en,Retweet,32,1660,222,34,196777,2025-03-01 18:37:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1895855353407123584',"RT @elonmusk: The President has made it clear that this is mandatory for the executive branch. 

Anyone working on classified or other sensitive matters is still required to respond if they receive the email, but can simply reply that their work is sensitive.",en,Retweet,2043,106016,19135,5911,20309434,2025-03-01 10:15:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1895918496569328056',We are dead serious about 100% OPERATIONAL CONTROL of the southern border.,en,Tweet,377,52021,6996,1936,1355734,2025-03-01 14:26:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1895910635646697602',RT @TrumpWarRoom: President Trump: The invasion of our Country is OVER! https://t.co/6TufAjmzrg,en,Retweet,86,6465,931,312,240809,2025-03-01 13:54:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gk-gb1IXMAAGysY.jpg
'1895472996204327155',"RT @DODResponse: Dear @elonmusk and @DOGE ,

Most importantly to our warfighters, and the American taxpayers….

This is what we did this week🇺🇸 https://t.co/p249QRJ29N",en,Retweet,307,7343,1562,402,702690,2025-02-28 08:55:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1895472826317946880/vid/avc1/1280x720/ocEEWivaz1HoJfiI.mp4?tag=16
'1895535340582289614',RT @RapidResponse47: This is what it looks like when you have a President and Vice President who stand up for America. 🇺🇸 https://t.co/9jKhCxkOgN,en,Retweet,1389,21649,2984,1908,1619844,2025-02-28 13:03:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1895535170058321920/pu/vid/avc1/1280x720/PNAsV6ezdZHLLubJ.mp4?tag=12
'1895541069921866167',"Amen, Mr. President. https://t.co/TMvjQhqCG7",en,Tweet,1134,113868,12647,7402,2454950,2025-02-28 13:26:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk5Qjf-XoAAxaMe.jpg
'1895497360731726084',"Very kind of you Laura, thank you for joining us — and for showcasing the troops!",en,Tweet,48,7589,731,191,227641,2025-02-28 10:32:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1895434234481050019',"Correct. 
https://t.co/A9ep6cbEw9",en,Tweet,146,6511,898,321,1228316,2025-02-28 06:21:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.cbsnews.com/news/trump-eases-rules-military-raids-airstrikes-targets/,,
'1895297522828292343',"Well done Panama. Great move.

America built the Panama Canal. Nobody else. Our interests will be defended. 🇺🇸

https://t.co/UFrbC6HUwX",en,Tweet,145,9520,1616,256,284892,2025-02-27 21:18:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.barrons.com/news/panama-ag-agrees-hong-kong-firm-s-canal-concession-is-unconstitutional-30142ec3,,
'1895240572975124550',RT @IngrahamAngle: .@PeteHegseth hits back at @washingtonpost: 'That article was B.S. The Blame America First crowd will always try to mischaracterize our efforts to impugn the president’s motives. The idea that people are being mistreated is absolute garbage.' https://t.co/zztBLkrxTo,en,Retweet,85,4817,764,158,255722,2025-02-27 17:32:19,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1895239970031329280/vid/avc1/1280x720/1zPBNUQBSfYbU6kb.mp4?tag=14
'1895155120989708680',“Pentagon says transgender troops are disqualified from service without an exemption” https://t.co/VGa16iZKqf,en,Tweet,406,39631,4906,1913,884924,2025-02-27 11:52:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.foxnews.com/politics/pentagon-says-transgender-troops-disqualified-from-service-without-exemption,,
'1894801482551120247',"RT @DODResponse: . @POTUS “Don’t forget we got rid of ISIS in 3 weeks. The man who headed that organization is going to be the new Chairman of the Joint Chiefs…..Raizin Caine”

As @SecDef said Dan Caine is the man for the moment! https://t.co/CtyzzpEcHC",en,Retweet,95,6405,873,168,218747,2025-02-26 12:27:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894801415966523393/vid/avc1/960x504/b9l0PwTFOfyc9-wA.mp4?tag=16
'1894797509500731821',RT @BrianHegseth: President Trump's first #Cabinet meeting this morning; begins with earnest prayer led by HUD Secretary Scott Turner. #asitshouldbe #inGodwetrust https://t.co/SjOE0Emkou,en,Retweet,45,3342,331,167,114191,2025-02-26 12:11:44,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Cabinet,#asitshouldbe,#inGodwetrust",,photo,https://pbs.twimg.com/media/GkusSoWW8AEPB0A.jpg
'1894826878562697483',"RT @POTUS: “We put together a great Cabinet... We've been given a lot of credit for having a very successful first month, and we want to make that many years...” –President Donald J. Trump 🇺🇸 https://t.co/TezH93ZIXl",en,Retweet,992,44563,7623,2941,1621515,2025-02-26 14:08:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GkvG-S1WYAEQIxV.jpg,https://pbs.twimg.com/media/GkvG-S2WgAASE0j.jpg,https://pbs.twimg.com/media/GkvG-S6XAAIFjLs.jpg,https://pbs.twimg.com/media/GkvG-S5WgAAfWRt.jpg"
'1894533007098191906',RT @SecDef: To the officers and crew of #USSThomasHudner and on behalf of @POTUS thank you for all you and your families sacrifice for our nation.  We are grateful and will continue to support you. https://t.co/J2wu1wsQuq,en,Retweet,935,60146,8901,1080,849739,2025-02-25 18:40:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#USSThomasHudner,,video,https://video.twimg.com/ext_tw_video/1894532022934151168/pu/vid/avc1/1280x720/V6iz3PPNiUvsDQtj.mp4?tag=12
'1894516400120627410',RT @SecDef: Thanks to #USSTHOMASHUDNER for the warm welcome. Proud to visit with these @USNavy sailors and witness impressive display of naval power protecting U.S. interests in the @southcom area of responsibility. https://t.co/Q13MyXREd0,en,Retweet,91,7186,1018,260,206633,2025-02-25 17:34:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#USSTHOMASHUDNER,,photo,"https://pbs.twimg.com/media/GkqsmsnWwAAmSkf.jpg,https://pbs.twimg.com/media/GkqsmshXQAElwMn.jpg,https://pbs.twimg.com/media/GkqsmskWQAAyo5X.jpg,https://pbs.twimg.com/media/GkqsmsjWYAAPh2C.jpg"
'1894452321263763582',"RT @SecDef: It is an honor to meet with service members supporting #jointtaskforcesouthernguard 
These warriors are directly supporting the apprehension and deportation of dangerous illegal aliens. We cannot thank them or their families enough. https://t.co/HycCMLCPaJ",en,Retweet,76,7002,934,244,154579,2025-02-25 13:20:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#jointtaskforcesouthernguard,,photo,"https://pbs.twimg.com/media/GkpxFoeWsAAe8Z4.jpg,https://pbs.twimg.com/media/GkpxFoeXIAAAXGf.jpg,https://pbs.twimg.com/media/GkpxFoeWwAAlSyo.jpg,https://pbs.twimg.com/media/GkpxFofWwAAjuje.jpg"
'1894424417758798174',Love this. Incoming Deputy SecDef is spot on.,en,Tweet,65,4994,740,177,199599,2025-02-25 11:29:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1894414390583038186',"Just got off the phone w/ @JohnHealey_MP — the UK Secretary of State for Defense — who confirmed they will increase defense spending to 2.5% of GDP, and eventually much further.

A strong step from an enduring partner. 🇺🇸🇬🇧",en,Tweet,93,4667,601,551,420550,2025-02-25 10:49:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1894374135863664935',RT @IngrahamAngle: On the way to Gitmo with Secretary of Defense @PeteHegseth. A major mission is underway—moving illegal immigrants seeking asylum out of the U.S. Stay tuned. https://t.co/U1vFP5aeVM,en,Retweet,440,30476,4513,1090,844534,2025-02-25 08:09:24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1894373824872763392/pu/vid/avc1/1280x720/mvD21ZMuX6nL1tRz.mp4?tag=12
'1894236378851856829',"RT @LucasFoxNews: Macron admits to @BretBaier: “We have to do much more. Your president is right,” about France needing to ramp up defense spending.",en,Retweet,20,1418,208,37,89504,2025-02-24 23:02:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
'1894371806603055212',"RT @DepPressSecDOD: .@SecDef @PeteHegseth en route to Naval Station Guantanamo Bay 

🇺🇸🇺🇸🇺🇸 https://t.co/0PgrFh0mGG",en,Retweet,32,3240,319,104,113658,2025-02-25 08:00:09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1894371697857339392/vid/avc1/720x1280/oVezz1GqCVTwoXMR.mp4?tag=16
'1894367669740097609',"“It is urgent that the Trump Administration build up the Navy.”

https://t.co/a0uPtux6Rc",en,Tweet,418,29993,4650,1998,655358,2025-02-25 07:43:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.realcleardefense.com/articles/2025/02/25/americas_future_depends_on_rebuilding_the_navy_1093680.html?mc_cid=dde99a29e5&mc_eid=051892ebab,,
